league,player_name,age,position,nationality_group,height,appearances,starts,minutes,goals_total,assists,penalty_won,penalty_committed,penalty_scored,penalty_missed,yellow_cards,yellowred_cards,red_cards,offsides_per90,shots_total_per90,shots_on_per90,goals_total_per90,assists_per90,goals_plus_assists_per90,non_penalty_goals_per90,passes_total_per90,passes_key_per90,tackles_total_per90,blocks_per90,interceptions_per90,tackles_plus_interceptions_per90,duels_total_per90,duels_won_per90,dribbles_attempts_per90,dribbles_success_per90,dribbles_past_per90,fouls_drawn_per90,fouls_committed_per90,yellow_cards_per90,yellowred_cards_per90,red_cards_per90,passes_accuracy_pct,shots_on_target_pct,duels_won_pct,dribbles_success_pct,rating_weighted
EUROPE 2,Tim Jabol-Folcarelli,25-27,M,UEFA,187-194,27,27,2330.0,0.0,3.0,0.0,0.0,0,0,4,0.0,0,0.0,0.3862660944206008,0.03862660944206,0.0,0.1158798283261802,0.1158798283261802,0.0,45.42489270386266,0.7339055793991417,2.3948497854077253,0.2703862660944206,1.0429184549356223,3.437768240343348,9.50214592274678,5.369098712446352,1.776824034334764,1.0429184549356223,0.6952789699570815,1.4291845493562232,1.351931330472103,0.1545064377682403,0.0,0.0,43.45663265306123,10.0,56.50406504065041,58.69565217391305,6.962832618025751
CONCACAF,Tim Leibold,32-35,D,UEFA,171-178,19,11,880.0,1.0,2.0,0.0,0.0,0,0,6,0.0,0,0.3068181818181818,0.6136363636363636,0.2045454545454545,0.1022727272727272,0.2045454545454545,0.3068181818181818,0.1022727272727272,39.88636363636363,1.6363636363636362,1.7386363636363635,0.2045454545454545,1.4318181818181817,3.1704545454545454,8.284090909090908,4.295454545454546,0.6136363636363636,0.2045454545454545,1.2272727272727273,1.7386363636363635,1.7386363636363635,0.6136363636363636,0.0,0.0,22.684615384615384,33.33333333333333,51.85185185185185,33.33333333333333,6.8525
EUROPE 1,Tim Lemperle,21-24,F,UEFA,187-194,29,24,1959.0,8.0,2.0,1.0,0.0,1,0,3,0.0,1,0.8269525267993875,1.9295558958652368,0.9647779479326186,0.3675344563552833,0.0918836140888208,0.4594180704441041,0.3215926493108729,23.614088820826957,1.2404287901990811,0.9647779479326186,0.0459418070444104,0.2756508422664624,1.2404287901990811,11.8989280245023,4.088820826952527,1.8376722817764164,0.6891271056661562,0.8269525267993875,0.7350689127105666,2.756508422664625,0.1378254211332312,0.0,0.0459418070444104,14.38910505836576,50.0,34.36293436293436,37.5,6.569116896375702
CONCACAF,Tim Parker,32-35,D,CONCACAF,187-194,20,14,1294.0,1.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,0.2086553323029366,0.0695517774343122,0.0695517774343122,0.0,0.0695517774343122,0.0695517774343122,61.13601236476043,0.2086553323029366,1.1128284389489953,0.347758887171561,0.4868624420401855,1.599690880989181,7.650695517774343,4.729520865533231,0.0,0.0,0.2782071097372488,0.4868624420401855,0.6259659969088099,0.2086553323029366,0.0,0.0,54.16438356164384,33.33333333333333,61.81818181818181,0.0,6.903018575851394
CONCACAF,Tim Ream,36-45,D,CONCACAF,179-186,41,38,3437.0,0.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0261856270002909,0.0,0.0,0.0,0.0261856270002909,0.0261856270002909,0.0,58.81291824265348,0.1047425080011638,0.9426825720104742,0.5498981670061099,1.047425080011638,1.9901076520221124,4.582484725050917,2.5923770730288043,0.4713412860052371,0.3404131510037824,0.6546406750072737,0.2618562700029095,0.4451556590049461,0.0523712540005819,0.0,0.0,56.25022261798753,0.0,56.57142857142857,72.22222222222221,6.97180680826302
EUROPE 1,Tim Siersleben,25-27,D,UEFA,187-194,15,12,1093.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0,0.0823421774931381,0.4117108874656908,0.2470265324794144,0.0,0.0,0.0,0.0,44.876486733760295,0.1646843549862763,1.8938700823421772,0.8234217749313816,1.6468435498627632,3.5407136322049406,7.410795974382434,4.03476669716377,0.0823421774931381,0.0,0.9057639524245196,1.070448307410796,1.070448307410796,0.1646843549862763,0.0,0.0,40.42385321100917,60.0,54.44444444444444,0.0,6.491399817017384
EUROPE 1,Tim Skarke,28-31,M,UEFA,179-186,22,4,619.0,1.0,1.0,0.0,0.0,0,0,0,0.0,0,0.5815831987075929,1.890145395799677,0.7269789983844911,0.1453957996768982,0.1453957996768982,0.2907915993537964,0.1453957996768982,22.39095315024233,1.7447495961227786,1.0177705977382876,0.0,0.1453957996768982,1.1631663974151858,10.468497576736672,3.634894991922456,1.7447495961227786,0.7269789983844911,0.7269789983844911,1.308562197092084,1.1631663974151858,0.0,0.0,0.0,7.454545454545454,38.46153846153847,34.72222222222222,41.66666666666667,6.520421393841167
CONCACAF,Timo Baumgartl,28-31,D,UEFA,187-194,37,35,3143.0,1.0,1.0,0.0,1.0,0,0,6,0.0,0,0.0286350620426344,0.2863506204263442,0.0572701240852688,0.0286350620426344,0.0286350620426344,0.0572701240852688,0.0286350620426344,57.04104358892777,0.2004454342984409,1.546293350302259,0.8590518612790328,1.0881323576201083,2.634425707922367,5.154311167674197,3.035316576519249,0.0859051861279032,0.0,0.2863506204263442,0.2863506204263442,0.8590518612790328,0.1718103722558065,0.0,0.0,55.55973895582329,20.0,58.88888888888889,0.0,6.862265351574928
EUROPE 1,Timo Hübers,28-31,D,UEFA,187-194,8,8,669.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37219730941704,0.0,1.883408071748879,0.6726457399103138,1.4798206278026906,3.363228699551569,10.762331838565022,6.188340807174887,0.1345291479820627,0.1345291479820627,0.6726457399103138,1.3452914798206277,1.0762331838565022,0.0,0.0,0.0,45.294277929155314,0.0,57.49999999999999,100.0,7.020627802690584
EUROPE 1 / CONCACAF,Timo Werner,28-31,F,UEFA,179-186,10,4,490.0,4.0,3.0,0.0,0.0,2,0,1,0.0,0,0.1836734693877551,1.8367346938775508,1.469387755102041,0.7346938775510204,0.5510204081632653,1.2857142857142856,0.3673469387755102,38.20408163265306,2.938775510204082,0.7346938775510204,0.0,0.0,0.7346938775510204,7.346938775510203,2.7551020408163263,2.7551020408163263,1.1020408163265305,0.5510204081632653,0.9183673469387754,0.3673469387755102,0.1836734693877551,0.0,0.0,27.35096153846154,80.0,37.5,40.0,7.695286885245902
EUROPE 1,Timothy Castagne,28-31,D,UEFA,179-186,30,20,1872.0,0.0,0.0,1.0,0.0,0,0,4,0.0,0,0.048076923076923,0.4326923076923077,0.2884615384615384,0.0,0.0,0.0,0.0,38.26923076923077,0.8653846153846154,1.9230769230769231,0.4807692307692308,1.4903846153846154,3.4134615384615383,6.778846153846153,3.894230769230769,0.2884615384615384,0.1442307692307692,0.2403846153846154,0.5288461538461539,0.8653846153846154,0.1923076923076923,0.0,0.0,31.722361809045225,66.66666666666666,57.44680851063831,50.0,6.812994652406417
CONCACAF,Timothy Tillman,25-27,M,UEFA,179-186,47,41,3630.0,1.0,4.0,0.0,0.0,0,0,11,0.0,0,0.1735537190082644,0.4710743801652892,0.1735537190082644,0.024793388429752,0.0991735537190082,0.1239669421487603,0.024793388429752,49.95867768595041,1.115702479338843,1.7107438016528924,0.0991735537190082,0.9173553719008264,2.628099173553719,9.520661157024794,5.231404958677686,1.859504132231405,0.9173553719008264,0.7190082644628099,2.3057851239669422,1.2892561983471074,0.2727272727272727,0.0,0.0,45.67444168734491,36.84210526315789,54.94791666666666,49.333333333333336,7.030550964187328
EUROPE 1,Timothy Weah,25-27,M,CONCACAF,179-186,29,26,2263.0,2.0,2.0,0.0,0.0,0,0,5,0.0,0,0.0397702165267344,0.7954043305346885,0.3977021652673442,0.0795404330534688,0.0795404330534688,0.1590808661069377,0.0795404330534688,40.52585064074238,1.1533362792752984,1.9089703932832525,0.1590808661069377,0.6760936809544852,2.5850640742377373,7.476800707026071,3.817940786566505,1.5112682280159082,0.5965532479010164,0.6363234644277508,0.7158638974812196,1.2726469288555016,0.1988510826336721,0.0,0.0,35.64376840039254,50.0,51.06382978723404,39.47368421052632,6.77348652231551
EUROPE 1,Timothée Kolodziejczak,32-35,D,UEFA,179-186,11,7,674.0,0.0,0.0,0.0,1.0,0,0,2,0.0,0,0.0,0.1335311572700296,0.1335311572700296,0.0,0.0,0.0,0.0,66.23145400593472,0.2670623145400593,1.201780415430267,0.400593471810089,1.0682492581602374,2.2700296735905043,6.008902077151335,2.8041543026706237,0.1335311572700296,0.1335311572700296,0.400593471810089,0.1335311572700296,1.0682492581602374,0.2670623145400593,0.0,0.0,63.13508064516129,100.0,46.66666666666666,100.0,6.466270430906389
CONMEBOL,Tinga,32-35,D,CONMEBOL,179-186,22,18,1629.0,1.0,2.0,0.0,0.0,0,0,1,0.0,0,0.0,0.4419889502762431,0.1657458563535911,0.0552486187845303,0.1104972375690607,0.1657458563535911,0.0552486187845303,34.14364640883978,0.7734806629834254,1.3812154696132597,0.9392265193370164,1.3812154696132597,2.7624309392265194,8.342541436464089,4.640883977900552,0.8287292817679559,0.3314917127071823,1.1049723756906078,0.5524861878453039,0.4419889502762431,0.0552486187845303,0.0,0.0,25.92071197411003,37.5,55.62913907284768,40.0,6.736893799877225
CONMEBOL,Tiquinho Soares,32-35,F,CONMEBOL,187-194,34,17,1670.0,2.0,3.0,1.0,0.0,2,0,4,0.0,0,0.3772455089820359,1.7784431137724552,0.6467065868263473,0.1077844311377245,0.1616766467065868,0.2694610778443114,0.0,17.78443113772455,0.8622754491017964,0.7544910179640718,0.0,0.1077844311377245,0.8622754491017964,11.748502994011975,5.928143712574851,1.0778443113772456,0.592814371257485,0.3233532934131736,2.37125748502994,1.8323353293413172,0.2155688622754491,0.0,0.0,10.53658536585366,36.36363636363637,50.45871559633027,55.00000000000001,6.786399041342121
EUROPE 2,Tjaronn Chery,36-45,F,CONCACAF,163-170,33,33,2755.0,10.0,6.0,1.0,1.0,2,2,3,0.0,1,0.4246823956442831,2.352087114337568,1.47005444646098,0.3266787658802177,0.1960072595281307,0.5226860254083484,0.2613430127041742,36.19600725952813,1.9274047186932848,0.294010889292196,0.0653357531760435,0.1306715063520871,0.4246823956442831,4.573502722323049,1.9927404718693285,1.2413793103448276,0.6206896551724138,0.3266787658802177,0.9800362976406534,0.6206896551724138,0.0980036297640653,0.0,0.0326678765880217,31.681407942238263,62.5,43.57142857142857,50.0,6.995560407569141
EUROPE 2,Tobias Lauritsen,28-31,F,UEFA,195-202,34,34,3042.0,12.0,5.0,0.0,0.0,3,0,4,0.0,0,0.2071005917159763,1.7751479289940828,0.7988165680473372,0.3550295857988166,0.1479289940828402,0.5029585798816568,0.2662721893491124,21.745562130177515,1.4497041420118344,0.5621301775147929,0.0591715976331361,0.2366863905325444,0.7988165680473372,15.44378698224852,9.319526627218934,0.5621301775147929,0.2366863905325444,0.3254437869822485,1.656804733727811,0.8579881656804734,0.1183431952662722,0.0,0.0,13.53877551020408,45.0,60.3448275862069,42.10526315789473,7.244937541091387
CONMEBOL,Tobías Leiva,21-24,M,CONMEBOL,179-186,24,12,1170.0,2.0,0.0,0.0,0.0,0,0,3,0.0,1,0.0,1.5384615384615383,0.3846153846153846,0.1538461538461538,0.0,0.1538461538461538,0.1538461538461538,37.92307692307692,0.6923076923076923,2.153846153846154,0.1538461538461538,0.6153846153846154,2.769230769230769,10.23076923076923,4.538461538461538,2.4615384615384617,1.076923076923077,1.076923076923077,0.5384615384615385,1.076923076923077,0.2307692307692307,0.0,0.0769230769230769,24.66191446028513,25.0,44.3609022556391,43.75,6.712307692307693
CONMEBOL,Tobías Ramirez,16-20,D,CONMEBOL,179-186,8,6,550.0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.1636363636363636,0.6545454545454545,0.3272727272727272,0.0,0.0,0.0,0.0,56.12727272727273,0.1636363636363636,1.4727272727272729,0.4909090909090909,1.1454545454545455,2.618181818181818,9.818181818181818,5.890909090909092,0.981818181818182,0.4909090909090909,0.3272727272727272,0.3272727272727272,0.981818181818182,0.3272727272727272,0.0,0.0,48.52769679300292,50.0,60.0,50.0,7.055090909090909
EUROPE 1,Tolu Arokodare,25-27,F,CAF,195-202,33,13,1438.0,3.0,1.0,0.0,0.0,0,1,1,0.0,0,0.3755215577190542,2.3783031988873438,1.0013908205841446,0.1877607788595271,0.062586926286509,0.2503477051460361,0.1877607788595271,16.773296244784422,0.6884561891515995,0.4381084840055633,0.125173852573018,0.3129346314325452,0.7510431154381085,17.774687065368568,8.762169680111265,2.0027816411682893,1.1265646731571626,0.062586926286509,1.0639777468706535,1.1265646731571626,0.062586926286509,0.0,0.0,7.93916349809886,42.10526315789473,49.29577464788733,56.25,6.562630480167015
CONCACAF,Tom Barlow,28-31,F,CONCACAF,187-194,39,6,1029.0,8.0,0.0,0.0,1.0,0,0,3,0.0,0,0.5247813411078717,1.5743440233236152,1.1370262390670554,0.6997084548104956,0.0,0.6997084548104956,0.6997084548104956,18.54227405247813,0.6997084548104956,0.6997084548104956,0.2623906705539358,0.2623906705539358,0.9620991253644317,11.282798833819244,3.9358600583090375,1.3119533527696792,0.1749271137026239,0.2623906705539358,0.7871720116618076,1.924198250728863,0.2623906705539358,0.0,0.0,8.270531400966183,72.22222222222221,34.88372093023256,13.333333333333334,6.741130604288498
EUROPE 1,Tom Bischof,16-20,M,UEFA,171-178,26,14,1320.0,3.0,3.0,0.0,1.0,0,0,2,0.0,0,0.0681818181818181,1.3636363636363638,0.6136363636363636,0.2045454545454545,0.2045454545454545,0.409090909090909,0.2045454545454545,80.18181818181817,1.6363636363636362,1.7727272727272725,0.3409090909090909,1.0227272727272727,2.7954545454545454,6.75,3.613636363636364,0.9545454545454546,0.4772727272727273,0.9545454545454546,0.6136363636363636,1.0227272727272727,0.1363636363636363,0.0,0.0,67.00595238095238,45.0,53.535353535353536,50.0,7.069552012148823
EUROPE 1,Tom Cairney,32-35,M,UEFA,179-186,24,6,805.0,2.0,0.0,0.0,0.0,0,0,3,0.0,0,0.0,1.1180124223602483,0.2236024844720497,0.2236024844720497,0.0,0.2236024844720497,0.2236024844720497,77.14285714285714,1.2298136645962732,0.782608695652174,0.1118012422360248,0.4472049689440994,1.2298136645962732,6.708074534161491,3.577639751552795,0.8944099378881988,0.4472049689440994,0.782608695652174,1.2298136645962732,1.1180124223602483,0.3354037267080745,0.0,0.0,47.7072463768116,20.0,53.333333333333336,50.0,6.919130434782608
EUROPE 2,Tom Dele-Bashiru,25-27,M,CAF,179-186,28,26,2362.0,0.0,1.0,0.0,0.0,0,0,1,0.0,0,0.0,0.4191363251481795,0.1143099068585944,0.0,0.0381033022861981,0.0381033022861981,0.0,33.34038950042337,0.3429297205757832,1.4479254868755291,0.2286198137171888,0.838272650296359,2.286198137171888,6.363251481795089,4.000846740050805,0.9144792548687553,0.5715495342929721,0.4572396274343776,1.5241320914479255,0.8001693480101609,0.0381033022861981,0.0,0.0,31.344,27.27272727272727,62.87425149700599,62.5,6.90762066045724
EUROPE 1,Tom Krauß,21-24,M,UEFA,179-186,26,19,1801.0,0.0,2.0,0.0,0.0,0,0,4,0.0,0,0.0,0.2498611882287618,0.0999444752915047,0.0,0.0999444752915047,0.0999444752915047,0.0,41.67684619655746,0.7495835646862854,3.59800111049417,0.4497501388117712,1.3992226540810662,4.997223764575236,9.694614103275958,5.8967240421987785,0.8995002776235425,0.4497501388117712,0.7995558023320378,1.0993892282065518,1.1493614658523044,0.1998889505830094,0.0,0.0,34.85251798561151,40.0,60.824742268041234,50.0,6.941088284286507
EUROPE 1,Tom Louchet,21-24,M,UEFA,171-178,28,15,1467.0,3.0,3.0,0.0,0.0,0,0,1,0.0,1,0.0,0.7975460122699387,0.3680981595092025,0.1840490797546012,0.1840490797546012,0.3680981595092025,0.1840490797546012,35.0920245398773,1.3496932515337423,2.392638036809816,0.2453987730061349,0.6134969325153374,3.006134969325154,8.52760736196319,4.41717791411043,1.7177914110429449,0.736196319018405,0.7975460122699387,0.7975460122699387,0.98159509202454,0.0613496932515337,0.0,0.0613496932515337,23.562937062937063,46.15384615384615,51.798561151079134,42.85714285714285,6.878527607361963
CONCACAF,Tom Pearce,25-27,D,UEFA,179-186,21,9,919.0,0.0,1.0,0.0,0.0,0,0,2,0.0,0,0.0979325353645266,1.9586507072905333,1.0772578890097932,0.0,0.0979325353645266,0.0979325353645266,0.0,29.08596300326441,1.4689880304679,1.17519042437432,0.1958650707290533,0.9793253536452666,2.1545157780195865,5.778019586507073,2.64417845484222,0.8813928182807399,0.0,0.2937976060935799,0.9793253536452666,1.0772578890097932,0.1958650707290533,0.0,0.0,14.65993265993266,55.00000000000001,45.76271186440678,0.0,6.850924918389554
EUROPE 1,Tom Rothe,21-24,D,UEFA,187-194,21,10,1039.0,2.0,0.0,0.0,1.0,0,0,1,0.0,1,0.1732435033686236,1.2127045235803655,0.4331087584215591,0.1732435033686236,0.0,0.1732435033686236,0.1732435033686236,32.829643888354184,0.9528392685274302,1.7324350336862366,0.1732435033686236,1.645813282001925,3.378248315688162,11.26082771896054,5.110683349374399,1.9056785370548603,0.6063522617901829,1.4725697786333012,0.519730510105871,0.8662175168431183,0.0866217516843118,0.0,0.0866217516843118,19.437994722955143,35.714285714285715,45.38461538461539,31.818181818181817,6.57757459095284
EUROPE 2,Tom Van De Looi,25-27,M,UEFA,179-186,32,31,2753.0,0.0,0.0,0.0,0.0,0,0,9,0.0,0,0.0,0.5557573556120596,0.1307664366146022,0.0,0.0,0.0,0.0,45.31057028695968,0.4249909189974573,1.8961133309117328,0.1634580457682528,0.6538321830730113,2.549945513984744,7.944061024337087,4.282600799128224,0.0653832183073011,0.0653832183073011,0.6211405739193607,0.7845986196876136,1.4711224119142752,0.2942244823828551,0.0,0.0,40.85281385281385,23.52941176470588,53.90946502057613,100.0,6.989175444969125
EUROPE 1,Toma Bašić,28-31,M,UEFA,187-194,23,23,1746.0,2.0,3.0,0.0,0.0,0,0,0,0.0,1,0.0,1.2371134020618555,0.6185567010309279,0.1030927835051546,0.1546391752577319,0.2577319587628865,0.1030927835051546,45.103092783505154,1.134020618556701,1.082474226804124,0.3608247422680412,0.5670103092783505,1.6494845360824744,6.1340206185567006,3.1958762886597936,0.2061855670103093,0.0515463917525773,0.6701030927835051,0.979381443298969,1.0309278350515465,0.0,0.0,0.0515463917525773,39.245714285714286,50.0,52.10084033613446,25.0,6.8606529209622
EUROPE 2,Tomané,32-35,F,UEFA,179-186,29,24,2024.0,4.0,1.0,0.0,0.0,0,0,5,0.0,0,0.4446640316205533,0.9782608695652174,0.4446640316205533,0.1778656126482213,0.0444664031620553,0.2223320158102766,0.1778656126482213,20.365612648221344,0.8448616600790514,0.400197628458498,0.2223320158102766,0.266798418972332,0.66699604743083,19.698616600790515,9.560276679841897,1.1561264822134387,0.3557312252964427,0.3557312252964427,2.66798418972332,1.3784584980237151,0.2223320158102766,0.0,0.0,10.792122538293215,45.45454545454545,48.53273137697517,30.76923076923077,6.872826086956522
CONMEBOL,Tomas Adoryan,21-24,M,CONMEBOL,171-178,34,16,1557.0,1.0,2.0,0.0,0.0,0,0,11,0.0,0,0.1156069364161849,1.6184971098265897,0.6936416184971098,0.0578034682080924,0.1156069364161849,0.1734104046242774,0.0578034682080924,31.502890173410407,1.4450867052023122,2.947976878612717,0.2312138728323699,0.6358381502890174,3.583815028901734,15.60693641618497,8.092485549132947,1.6184971098265897,0.6936416184971098,0.6936416184971098,2.543352601156069,2.485549132947977,0.6358381502890174,0.0,0.0,17.34806629834254,42.85714285714285,51.85185185185185,42.85714285714285,6.894733461785485
CONMEBOL,Tomas Aranda,16-20,M,CONMEBOL,163-170,14,7,774.0,1.0,2.0,0.0,0.0,0,0,2,0.0,0,0.0,1.8604651162790695,0.4651162790697674,0.1162790697674418,0.2325581395348837,0.3488372093023256,0.1162790697674418,45.34883720930232,1.744186046511628,1.2790697674418603,0.0,0.4651162790697674,1.744186046511628,12.906976744186046,6.27906976744186,4.186046511627907,2.441860465116279,1.3953488372093024,2.0930232558139537,0.8139534883720929,0.2325581395348837,0.0,0.0,38.14871794871795,25.0,48.64864864864865,58.333333333333336,7.262273901808785
CONMEBOL,Tomas Daniel Rossi,25-27,D,CONMEBOL,187-194,8,5,479.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0,0.0,0.3757828810020876,0.0,0.0,0.0,0.0,0.0,41.52400835073069,0.1878914405010438,0.7515657620041752,0.5636743215031316,0.5636743215031316,1.3152400835073068,7.703549060542797,3.3820459290187888,0.0,0.0,0.9394572025052192,0.0,1.1273486430062631,0.1878914405010438,0.0,0.0,40.46153846153846,0.0,43.90243902439025,0.0,6.694572025052191
CONMEBOL,Tomas Lecanda,21-24,D,CONMEBOL,179-186,14,13,1217.0,1.0,1.0,0.0,0.0,0,0,7,0.0,1,0.0,0.5176663927691044,0.2218570254724733,0.0739523418241577,0.0739523418241577,0.1479046836483155,0.0739523418241577,22.851273623664746,0.295809367296631,1.552999178307313,0.8874281018898932,0.7395234182415777,2.2925225965488907,8.060805258833197,4.141331142152835,0.295809367296631,0.0739523418241577,0.4437140509449466,0.4437140509449466,0.9613804437140512,0.5176663927691044,0.0,0.0739523418241577,18.66990291262136,42.85714285714285,51.37614678899083,25.0,6.782169268693508
CONCACAF,Tomas Totland,25-27,D,UEFA,179-186,28,18,1691.0,1.0,1.0,0.0,0.0,0,0,1,0.0,0,0.2661147250147841,0.5322294500295683,0.1064458900059136,0.0532229450029568,0.0532229450029568,0.1064458900059136,0.0532229450029568,31.188645771732705,1.5966883500887048,1.6499112950916617,0.2128917800118273,1.3305736250739206,2.980484920165583,6.759314015375518,3.672383205204021,0.904790065050266,0.3725606150206978,0.3725606150206978,0.638675340035482,0.7451212300413957,0.0532229450029568,0.0,0.0,22.64444444444445,20.0,54.330708661417326,41.17647058823529,6.935621301775148
EUROPE 1,Tommaso Baldanzi,21-24,M,UEFA,171-178,18,8,792.0,1.0,2.0,0.0,0.0,0,0,2,0.0,0,0.2272727272727273,1.7045454545454546,0.7954545454545454,0.1136363636363636,0.2272727272727273,0.3409090909090909,0.1136363636363636,39.43181818181819,1.7045454545454546,1.8181818181818183,0.0,0.5681818181818181,2.386363636363636,10.90909090909091,5.227272727272728,1.8181818181818183,0.5681818181818181,0.5681818181818181,2.7272727272727275,1.1363636363636362,0.2272727272727273,0.0,0.0,21.55043227665706,46.66666666666666,47.91666666666667,31.25,6.708838383838383
EUROPE 1,Tommaso Barbieri,21-24,M,UEFA,179-186,29,18,1713.0,0.0,1.0,0.0,0.0,0,0,8,0.0,0,0.052539404553415,0.4728546409807355,0.1050788091068301,0.0,0.052539404553415,0.052539404553415,0.0,28.161120840630478,0.5253940455341506,2.364273204903678,0.4203152364273205,0.6830122591943958,3.0472854640980738,12.13660245183888,5.884413309982487,1.733800350262697,0.840630472854641,1.2084063047285465,1.3660245183887916,2.1015761821366024,0.4203152364273205,0.0,0.0,20.28917910447761,22.22222222222222,48.48484848484848,48.48484848484848,6.824460011675423
EUROPE 1,Tommaso Pobega,25-27,M,UEFA,187-194,26,17,1452.0,3.0,1.0,0.0,0.0,0,0,2,0.0,1,0.0,1.3016528925619837,0.6198347107438017,0.1859504132231405,0.0619834710743801,0.2479338842975206,0.1859504132231405,31.611570247933884,0.371900826446281,2.293388429752066,0.6818181818181819,1.177685950413223,3.471074380165289,9.793388429752069,4.834710743801653,0.6198347107438017,0.4338842975206611,0.9917355371900828,0.743801652892562,2.169421487603306,0.1239669421487603,0.0,0.0619834710743801,21.69607843137255,47.61904761904761,49.36708860759494,70.0,6.839325068870524
EUROPE 1,Tomoya Ando,25-27,D,AFC,187-194,15,14,1261.0,0.0,1.0,0.0,1.0,0,0,3,0.0,0,0.0,0.4996034892942109,0.1427438540840602,0.0,0.0713719270420301,0.0713719270420301,0.0,49.10388580491673,0.4282315622521808,2.3552735923869945,0.570975416336241,1.070578905630452,3.4258524980174463,9.492466296590008,6.423473433782712,0.6423473433782712,0.3568596352101506,0.7137192704203013,0.8564631245043616,0.8564631245043616,0.2141157811260904,0.0,0.0,46.30523255813954,28.57142857142857,67.66917293233082,55.55555555555556,6.716574147501983
EUROPE 2,Tomás Araújo,21-24,D,UEFA,187-194,23,19,1685.0,1.0,2.0,0.0,0.0,0,0,4,0.0,0,0.0,0.6943620178041543,0.2136498516320474,0.0534124629080118,0.1068249258160237,0.1602373887240356,0.0534124629080118,62.06528189910979,0.6409495548961424,1.7091988130563798,0.6409495548961424,1.1750741839762613,2.884272997032641,5.982195845697329,3.4183976261127595,0.3204747774480712,0.1602373887240356,0.4807121661721068,0.0534124629080118,0.4807121661721068,0.2136498516320474,0.0,0.0,54.68760757314974,30.76923076923077,57.14285714285714,50.0,7.12624703087886
CONMEBOL,Tomás Ariel Silva,21-24,D,CONMEBOL,171-178,35,32,2884.0,0.0,0.0,0.0,0.0,0,0,9,0.0,1,0.1248266296809986,0.4056865464632455,0.0936199722607489,0.0,0.0,0.0,0.0,30.58252427184466,0.7801664355062413,3.027045769764216,0.4680998613037448,1.2482662968099862,4.275312066574203,10.360610263522885,5.804438280166435,1.7163661581137308,0.90499306518724,1.2482662968099862,0.7489597780859917,1.0298196948682383,0.2808599167822468,0.0,0.0312066574202496,23.93979591836735,23.07692307692308,56.024096385542165,52.72727272727272,6.9462898751733695
CONCACAF,Tomás Avilés,21-24,D,CONMEBOL,179-186,31,18,1466.0,2.0,0.0,0.0,0.0,0,0,5,0.0,3,0.0,0.1841746248294679,0.1227830832196452,0.1227830832196452,0.0,0.1227830832196452,0.1227830832196452,72.25784447476126,0.0,2.3328785811732606,0.4297407912687585,1.534788540245566,3.867667121418827,6.077762619372442,3.376534788540246,0.3069577080491132,0.1227830832196452,0.5525238744884038,0.1227830832196452,1.1664392905866303,0.3069577080491132,0.0,0.1841746248294679,59.724489795918366,66.66666666666666,55.55555555555556,40.0,6.683584131326949
CONCACAF,Tomás Badaloni,25-27,F,CONMEBOL,179-186,33,23,2162.0,8.0,2.0,0.0,0.0,0,0,1,0.0,0,0.4995374653098982,2.0814061054579094,1.0407030527289547,0.3330249768732655,0.0832562442183163,0.4162812210915819,0.3330249768732655,15.985198889916743,1.2072155411655874,0.3746530989824237,0.0832562442183163,0.0416281221091581,0.4162812210915819,11.03145235892692,4.5790934320074,0.9574468085106382,0.2081406105457909,0.3330249768732655,1.0823311748381128,1.581868640148011,0.0416281221091581,0.0,0.0,10.91906005221932,50.0,41.50943396226416,21.73913043478261,6.614384828862164
CONMEBOL,Tomás Belmonte,25-27,M,CONMEBOL,171-178,31,21,1949.0,0.0,0.0,0.0,0.0,0,0,6,0.0,0,0.0461775269368907,0.8311954848640329,0.0923550538737814,0.0,0.0,0.0,0.0,39.06618778860954,0.2770651616213442,2.8630066700872243,0.2770651616213442,1.4776808619805026,4.340687532067728,11.267316572601334,6.4648537711647,0.4155977424320164,0.0923550538737814,1.0159055926115956,1.800923550538738,1.7085684966649564,0.2770651616213442,0.0,0.0,35.716312056737586,11.11111111111111,57.377049180327866,22.22222222222222,6.809815005138746
CONMEBOL,Tomás Cardona,28-31,D,CONMEBOL,179-186,13,11,1056.0,0.0,0.0,0.0,1.0,0,0,4,0.0,0,0.0,0.2556818181818182,0.0852272727272727,0.0,0.0,0.0,0.0,32.21590909090909,0.0852272727272727,1.1079545454545454,0.4261363636363636,1.534090909090909,2.6420454545454546,9.034090909090908,5.539772727272728,0.0,0.0,0.4261363636363636,0.5113636363636364,0.9375,0.3409090909090909,0.0,0.0,32.92857142857143,33.33333333333333,61.32075471698113,0.0,7.12282196969697
